DATAFLOW,LAST UPDATE,freq,s_adj,indic,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG
ESTAT:EI_ISEN_M(1.0),18/01/23 11:00:00,M,NSA,IS-ING-TJ,CZ,2011-02,34873.000,
ESTAT:EI_ISEN_M(1.0),18/01/23 11:00:00,M,NSA,IS-ING-TJ,CZ,2011-03,35454.000,
ESTAT:EI_ISEN_M(1.0),18/01/23 11:00:00,M,NSA,IS-ING-TJ,CZ,2011-04,39434.000,
ESTAT:EI_ISEN_M(1.0),18/01/23 11:00:00,M,NSA,IS-ING-TJ,CZ,2011-05,33566.000,
ESTAT:EI_ISEN_M(1.0),18/01/23 11:00:00,M,NSA,IS-ING-TJ,CZ,2011-06,22700.000,
ESTAT:EI_ISEN_M(1.0),18/01/23 11:00:00,M,NSA,IS-ING-TJ,CZ,2011-07,23964.000,
ESTAT:EI_ISEN_M(1.0),18/01/23 11:00:00,M,NSA,IS-ING-TJ,CZ,2011-08,14984.000,
ESTAT:EI_ISEN_M(1.0),18/01/23 11:00:00,M,NSA,IS-ING-TJ,CZ,2011-09,13977.000,
ESTAT:EI_ISEN_M(1.0),18/01/23 11:00:00,M,NSA,IS-ING-TJ,CZ,2011-10,27689.000,
ESTAT:EI_ISEN_M(1.0),18/01/23 11:00:00,M,NSA,IS-ING-TJ,CZ,2011-11,35284.000,
ESTAT:EI_ISEN_M(1.0),18/01/23 11:00:00,M,NSA,IS-ING-TJ,CZ,2011-12,35701.000,
ESTAT:EI_ISEN_M(1.0),18/01/23 11:00:00,M,NSA,IS-ING-TJ,CZ,2012-01,31875.000,
ESTAT:EI_ISEN_M(1.0),18/01/23 11:00:00,M,NSA,IS-ING-TJ,CZ,2012-02,55745.000,
ESTAT:EI_ISEN_M(1.0),18/01/23 11:00:00,M,NSA,IS-ING-TJ,CZ,2012-03,53796.000,
ESTAT:EI_ISEN_M(1.0),18/01/23 11:00:00,M,NSA,IS-ING-TJ,CZ,2012-04,49669.000,
ESTAT:EI_ISEN_M(1.0),18/01/23 11:00:00,M,NSA,IS-ING-TJ,CZ,2012-05,23075.000,
ESTAT:EI_ISEN_M(1.0),18/01/23 11:00:00,M,NSA,IS-ING-TJ,CZ,2012-06,19715.000,
ESTAT:EI_ISEN_M(1.0),18/01/23 11:00:00,M,NSA,IS-ING-TJ,CZ,2012-07,25488.000,
ESTAT:EI_ISEN_M(1.0),18/01/23 11:00:00,M,NSA,IS-ING-TJ,CZ,2012-08,25488.000,
ESTAT:EI_ISEN_M(1.0),18/01/23 11:00:00,M,NSA,IS-ING-TJ,CZ,2012-09,18400.000,
ESTAT:EI_ISEN_M(1.0),18/01/23 11:00:00,M,NSA,IS-ING-TJ,CZ,2012-10,24634.000,
ESTAT:EI_ISEN_M(1.0),18/01/23 11:00:00,M,NSA,IS-ING-TJ,CZ,2012-11,15502.000,
ESTAT:EI_ISEN_M(1.0),18/01/23 11:00:00,M,NSA,IS-ING-TJ,CZ,2012-12,27066.000,
ESTAT:EI_ISEN_M(1.0),18/01/23 11:00:00,M,NSA,IS-ING-TJ,CZ,2013-01,19351.000,
ESTAT:EI_ISEN_M(1.0),18/01/23 11:00:00,M,NSA,IS-ING-TJ,CZ,2013-02,27469.000,
ESTAT:EI_ISEN_M(1.0),18/01/23 11:00:00,M,NSA,IS-ING-TJ,CZ,2013-03,130823.000,
ESTAT:EI_ISEN_M(1.0),18/01/23 11:00:00,M,NSA,IS-ING-TJ,CZ,2013-04,122968.000,
ESTAT:EI_ISEN_M(1.0),18/01/23 11:00:00,M,NSA,IS-ING-TJ,CZ,2013-05,120375.000,
ESTAT:EI_ISEN_M(1.0),18/01/23 11:00:00,M,NSA,IS-ING-TJ,CZ,2013-06,118837.000,
ESTAT:EI_ISEN_M(1.0),18/01/23 11:00:00,M,NSA,IS-ING-TJ,CZ,2013-07,128459.000,
ESTAT:EI_ISEN_M(1.0),18/01/23 11:00:00,M,NSA,IS-ING-TJ,CZ,2013-08,120010.000,
ESTAT:EI_ISEN_M(1.0),18/01/23 11:00:00,M,NSA,IS-ING-TJ,CZ,2013-09,116573.000,
ESTAT:EI_ISEN_M(1.0),18/01/23 11:00:00,M,NSA,IS-ING-TJ,CZ,2013-10,113809.000,
ESTAT:EI_ISEN_M(1.0),18/01/23 11:00:00,M,NSA,IS-ING-TJ,CZ,2013-11,123893.000,p
ESTAT:EI_ISEN_M(1.0),18/01/23 11:00:00,M,NSA,IS-ING-TJ,CZ,2013-12,139026.000,p
ESTAT:EI_ISEN_M(1.0),18/01/23 11:00:00,M,NSA,IS-ING-TJ,CZ,2014-01,118213.000,p
ESTAT:EI_ISEN_M(1.0),18/01/23 11:00:00,M,NSA,IS-ING-TJ,CZ,2014-02,110620.000,
ESTAT:EI_ISEN_M(1.0),18/01/23 11:00:00,M,NSA,IS-ING-TJ,CZ,2014-03,119509.000,
ESTAT:EI_ISEN_M(1.0),18/01/23 11:00:00,M,NSA,IS-ING-TJ,CZ,2014-04,113251.000,
ESTAT:EI_ISEN_M(1.0),18/01/23 11:00:00,M,NSA,IS-ING-TJ,CZ,2014-05,115111.000,
ESTAT:EI_ISEN_M(1.0),18/01/23 11:00:00,M,NSA,IS-ING-TJ,CZ,2014-06,103463.000,
ESTAT:EI_ISEN_M(1.0),18/01/23 11:00:00,M,NSA,IS-ING-TJ,CZ,2014-07,104872.000,
ESTAT:EI_ISEN_M(1.0),18/01/23 11:00:00,M,NSA,IS-ING-TJ,CZ,2014-08,98701.000,
ESTAT:EI_ISEN_M(1.0),18/01/23 11:00:00,M,NSA,IS-ING-TJ,CZ,2014-09,117526.000,
ESTAT:EI_ISEN_M(1.0),18/01/23 11:00:00,M,NSA,IS-ING-TJ,CZ,2014-10,134935.000,
ESTAT:EI_ISEN_M(1.0),18/01/23 11:00:00,M,NSA,IS-ING-TJ,CZ,2014-11,129010.000,
ESTAT:EI_ISEN_M(1.0),18/01/23 11:00:00,M,NSA,IS-ING-TJ,CZ,2014-12,133153.000,
ESTAT:EI_ISEN_M(1.0),18/01/23 11:00:00,M,NSA,IS-ING-TJ,CZ,2015-01,125681.000,
ESTAT:EI_ISEN_M(1.0),18/01/23 11:00:00,M,NSA,IS-ING-TJ,CZ,2015-02,95010.000,
ESTAT:EI_ISEN_M(1.0),18/01/23 11:00:00,M,NSA,IS-ING-TJ,CZ,2015-03,126662.000,
ESTAT:EI_ISEN_M(1.0),18/01/23 11:00:00,M,NSA,IS-ING-TJ,CZ,2015-04,128747.000,
ESTAT:EI_ISEN_M(1.0),18/01/23 11:00:00,M,NSA,IS-ING-TJ,CZ,2015-05,133600.000,
ESTAT:EI_ISEN_M(1.0),18/01/23 11:00:00,M,NSA,IS-ING-TJ,CZ,2015-06,118811.000,
ESTAT:EI_ISEN_M(1.0),18/01/23 11:00:00,M,NSA,IS-ING-TJ,CZ,2015-07,106062.000,
ESTAT:EI_ISEN_M(1.0),18/01/23 11:00:00,M,NSA,IS-ING-TJ,CZ,2015-08,97244.000,
ESTAT:EI_ISEN_M(1.0),18/01/23 11:00:00,M,NSA,IS-ING-TJ,CZ,2015-09,108537.000,
ESTAT:EI_ISEN_M(1.0),18/01/23 11:00:00,M,NSA,IS-ING-TJ,CZ,2015-10,114182.000,
ESTAT:EI_ISEN_M(1.0),18/01/23 11:00:00,M,NSA,IS-ING-TJ,CZ,2015-11,107081.000,
ESTAT:EI_ISEN_M(1.0),18/01/23 11:00:00,M,NSA,IS-ING-TJ,CZ,2015-12,107629.000,
ESTAT:EI_ISEN_M(1.0),18/01/23 11:00:00,M,NSA,IS-ING-TJ,CZ,2016-01,97459.000,
ESTAT:EI_ISEN_M(1.0),18/01/23 11:00:00,M,NSA,IS-ING-TJ,CZ,2016-02,101142.000,
ESTAT:EI_ISEN_M(1.0),18/01/23 11:00:00,M,NSA,IS-ING-TJ,CZ,2016-03,103982.000,
ESTAT:EI_ISEN_M(1.0),18/01/23 11:00:00,M,NSA,IS-ING-TJ,CZ,2016-04,106342.000,
ESTAT:EI_ISEN_M(1.0),18/01/23 11:00:00,M,NSA,IS-ING-TJ,CZ,2016-05,108471.000,
ESTAT:EI_ISEN_M(1.0),18/01/23 11:00:00,M,NSA,IS-ING-TJ,CZ,2016-06,108473.000,
ESTAT:EI_ISEN_M(1.0),18/01/23 11:00:00,M,NSA,IS-ING-TJ,CZ,2016-07,115263.000,
ESTAT:EI_ISEN_M(1.0),18/01/23 11:00:00,M,NSA,IS-ING-TJ,CZ,2016-08,98855.000,
ESTAT:EI_ISEN_M(1.0),18/01/23 11:00:00,M,NSA,IS-ING-TJ,CZ,2016-09,100811.000,
ESTAT:EI_ISEN_M(1.0),18/01/23 11:00:00,M,NSA,IS-ING-TJ,CZ,2016-10,123261.000,
ESTAT:EI_ISEN_M(1.0),18/01/23 11:00:00,M,NSA,IS-ING-TJ,CZ,2016-11,123555.000,
ESTAT:EI_ISEN_M(1.0),18/01/23 11:00:00,M,NSA,IS-ING-TJ,CZ,2016-12,118626.000,
ESTAT:EI_ISEN_M(1.0),18/01/23 11:00:00,M,NSA,IS-ING-TJ,CZ,2017-01,136343.000,
ESTAT:EI_ISEN_M(1.0),18/01/23 11:00:00,M,NSA,IS-ING-TJ,CZ,2017-02,108349.000,
ESTAT:EI_ISEN_M(1.0),18/01/23 11:00:00,M,NSA,IS-ING-TJ,CZ,2017-03,113388.000,
ESTAT:EI_ISEN_M(1.0),18/01/23 11:00:00,M,NSA,IS-ING-TJ,CZ,2017-04,105995.000,
ESTAT:EI_ISEN_M(1.0),18/01/23 11:00:00,M,NSA,IS-ING-TJ,CZ,2017-05,100724.000,
ESTAT:EI_ISEN_M(1.0),18/01/23 11:00:00,M,NSA,IS-ING-TJ,CZ,2017-06,79106.000,
ESTAT:EI_ISEN_M(1.0),18/01/23 11:00:00,M,NSA,IS-ING-TJ,CZ,2017-07,94645.000,
ESTAT:EI_ISEN_M(1.0),18/01/23 11:00:00,M,NSA,IS-ING-TJ,CZ,2017-08,106600.000,
ESTAT:EI_ISEN_M(1.0),18/01/23 11:00:00,M,NSA,IS-ING-TJ,CZ,2017-09,106915.000,
ESTAT:EI_ISEN_M(1.0),18/01/23 11:00:00,M,NSA,IS-ING-TJ,CZ,2017-10,136381.000,
ESTAT:EI_ISEN_M(1.0),18/01/23 11:00:00,M,NSA,IS-ING-TJ,CZ,2017-11,129675.000,
ESTAT:EI_ISEN_M(1.0),18/01/23 11:00:00,M,NSA,IS-ING-TJ,CZ,2017-12,126023.000,
ESTAT:EI_ISEN_M(1.0),18/01/23 11:00:00,M,NSA,IS-ING-TJ,CZ,2018-01,124789.000,
ESTAT:EI_ISEN_M(1.0),18/01/23 11:00:00,M,NSA,IS-ING-TJ,CZ,2018-02,129316.000,
ESTAT:EI_ISEN_M(1.0),18/01/23 11:00:00,M,NSA,IS-ING-TJ,CZ,2018-03,123896.000,
ESTAT:EI_ISEN_M(1.0),18/01/23 11:00:00,M,NSA,IS-ING-TJ,CZ,2018-04,128869.000,
ESTAT:EI_ISEN_M(1.0),18/01/23 11:00:00,M,NSA,IS-ING-TJ,CZ,2018-05,137409.000,
ESTAT:EI_ISEN_M(1.0),18/01/23 11:00:00,M,NSA,IS-ING-TJ,CZ,2018-06,122528.000,
ESTAT:EI_ISEN_M(1.0),18/01/23 11:00:00,M,NSA,IS-ING-TJ,CZ,2018-07,103525.000,
ESTAT:EI_ISEN_M(1.0),18/01/23 11:00:00,M,NSA,IS-ING-TJ,CZ,2018-08,144982.000,
ESTAT:EI_ISEN_M(1.0),18/01/23 11:00:00,M,NSA,IS-ING-TJ,CZ,2018-09,134391.000,
ESTAT:EI_ISEN_M(1.0),18/01/23 11:00:00,M,NSA,IS-ING-TJ,CZ,2018-10,127902.000,
ESTAT:EI_ISEN_M(1.0),18/01/23 11:00:00,M,NSA,IS-ING-TJ,CZ,2018-11,129157.000,
ESTAT:EI_ISEN_M(1.0),18/01/23 11:00:00,M,NSA,IS-ING-TJ,CZ,2018-12,120020.000,
ESTAT:EI_ISEN_M(1.0),18/01/23 11:00:00,M,NSA,IS-ING-TJ,CZ,2019-01,124014.000,
ESTAT:EI_ISEN_M(1.0),18/01/23 11:00:00,M,NSA,IS-ING-TJ,CZ,2019-02,108539.000,p
ESTAT:EI_ISEN_M(1.0),18/01/23 11:00:00,M,NSA,IS-ING-TJ,CZ,2019-03,116487.000,
ESTAT:EI_ISEN_M(1.0),18/01/23 11:00:00,M,NSA,IS-ING-TJ,CZ,2019-04,122782.000,
ESTAT:EI_ISEN_M(1.0),18/01/23 11:00:00,M,NSA,IS-ING-TJ,CZ,2019-05,133475.000,
ESTAT:EI_ISEN_M(1.0),18/01/23 11:00:00,M,NSA,IS-ING-TJ,CZ,2019-06,137476.000,
ESTAT:EI_ISEN_M(1.0),18/01/23 11:00:00,M,NSA,IS-ING-TJ,CZ,2019-07,95140.000,
ESTAT:EI_ISEN_M(1.0),18/01/23 11:00:00,M,NSA,IS-ING-TJ,CZ,2019-08,128892.000,
ESTAT:EI_ISEN_M(1.0),18/01/23 11:00:00,M,NSA,IS-ING-TJ,CZ,2019-09,109713.000,
ESTAT:EI_ISEN_M(1.0),18/01/23 11:00:00,M,NSA,IS-ING-TJ,CZ,2019-10,93559.000,
ESTAT:EI_ISEN_M(1.0),18/01/23 11:00:00,M,NSA,IS-ING-TJ,CZ,2019-11,104320.000,
ESTAT:EI_ISEN_M(1.0),18/01/23 11:00:00,M,NSA,IS-ING-TJ,CZ,2019-12,112964.000,
ESTAT:EI_ISEN_M(1.0),18/01/23 11:00:00,M,NSA,IS-ING-TJ,CZ,2020-01,151859.298,
ESTAT:EI_ISEN_M(1.0),18/01/23 11:00:00,M,NSA,IS-ING-TJ,CZ,2020-02,137848.423,
ESTAT:EI_ISEN_M(1.0),18/01/23 11:00:00,M,NSA,IS-ING-TJ,CZ,2020-03,142943.814,
ESTAT:EI_ISEN_M(1.0),18/01/23 11:00:00,M,NSA,IS-ING-TJ,CZ,2020-04,131463.371,
ESTAT:EI_ISEN_M(1.0),18/01/23 11:00:00,M,NSA,IS-ING-TJ,CZ,2020-05,129490.833,
ESTAT:EI_ISEN_M(1.0),18/01/23 11:00:00,M,NSA,IS-ING-TJ,CZ,2020-06,150193.289,
ESTAT:EI_ISEN_M(1.0),18/01/23 11:00:00,M,NSA,IS-ING-TJ,CZ,2020-07,115101.448,
ESTAT:EI_ISEN_M(1.0),18/01/23 11:00:00,M,NSA,IS-ING-TJ,CZ,2020-08,173213.895,
ESTAT:EI_ISEN_M(1.0),18/01/23 11:00:00,M,NSA,IS-ING-TJ,CZ,2020-09,166173.526,
ESTAT:EI_ISEN_M(1.0),18/01/23 11:00:00,M,NSA,IS-ING-TJ,CZ,2020-10,130689.435,
ESTAT:EI_ISEN_M(1.0),18/01/23 11:00:00,M,NSA,IS-ING-TJ,CZ,2020-11,120225.459,
ESTAT:EI_ISEN_M(1.0),18/01/23 11:00:00,M,NSA,IS-ING-TJ,CZ,2020-12,122218.166,
ESTAT:EI_ISEN_M(1.0),18/01/23 11:00:00,M,NSA,IS-ING-TJ,CZ,2021-01,150696.634,
ESTAT:EI_ISEN_M(1.0),18/01/23 11:00:00,M,NSA,IS-ING-TJ,CZ,2021-02,109877.520,
ESTAT:EI_ISEN_M(1.0),18/01/23 11:00:00,M,NSA,IS-ING-TJ,CZ,2021-03,155963.769,
ESTAT:EI_ISEN_M(1.0),18/01/23 11:00:00,M,NSA,IS-ING-TJ,CZ,2021-04,171391.146,
ESTAT:EI_ISEN_M(1.0),18/01/23 11:00:00,M,NSA,IS-ING-TJ,CZ,2021-05,170134.465,
ESTAT:EI_ISEN_M(1.0),18/01/23 11:00:00,M,NSA,IS-ING-TJ,CZ,2021-06,157638.011,
ESTAT:EI_ISEN_M(1.0),18/01/23 11:00:00,M,NSA,IS-ING-TJ,CZ,2021-07,133262.350,
ESTAT:EI_ISEN_M(1.0),18/01/23 11:00:00,M,NSA,IS-ING-TJ,CZ,2021-08,156784.512,
ESTAT:EI_ISEN_M(1.0),18/01/23 11:00:00,M,NSA,IS-ING-TJ,CZ,2021-09,170314.359,
ESTAT:EI_ISEN_M(1.0),18/01/23 11:00:00,M,NSA,IS-ING-TJ,CZ,2021-10,139742.196,
ESTAT:EI_ISEN_M(1.0),18/01/23 11:00:00,M,NSA,IS-ING-TJ,CZ,2021-11,121461.068,
ESTAT:EI_ISEN_M(1.0),18/01/23 11:00:00,M,NSA,IS-ING-TJ,CZ,2021-12,115905.990,
ESTAT:EI_ISEN_M(1.0),18/01/23 11:00:00,M,NSA,IS-ING-TJ,CZ,2022-01,129407.577,
ESTAT:EI_ISEN_M(1.0),18/01/23 11:00:00,M,NSA,IS-ING-TJ,CZ,2022-02,116439.673,
ESTAT:EI_ISEN_M(1.0),18/01/23 11:00:00,M,NSA,IS-ING-TJ,CZ,2022-03,143888.131,
ESTAT:EI_ISEN_M(1.0),18/01/23 11:00:00,M,NSA,IS-ING-TJ,CZ,2022-04,140340.250,
ESTAT:EI_ISEN_M(1.0),18/01/23 11:00:00,M,NSA,IS-ING-TJ,CZ,2022-05,138435.436,
ESTAT:EI_ISEN_M(1.0),18/01/23 11:00:00,M,NSA,IS-ING-TJ,CZ,2022-06,115260.448,
ESTAT:EI_ISEN_M(1.0),18/01/23 11:00:00,M,NSA,IS-ING-TJ,CZ,2022-07,68384.022,
ESTAT:EI_ISEN_M(1.0),18/01/23 11:00:00,M,NSA,IS-ING-TJ,CZ,2022-08,48865.711,
ESTAT:EI_ISEN_M(1.0),18/01/23 11:00:00,M,NSA,IS-ING-TJ,CZ,2022-09,30609.168,
ESTAT:EI_ISEN_M(1.0),18/01/23 11:00:00,M,NSA,IS-ING-TJ,CZ,2022-10,49009.822,
ESTAT:EI_ISEN_M(1.0),18/01/23 11:00:00,M,NSA,IS-ING-TJ,CZ,2022-11,41209.808,
ESTAT:EI_ISEN_M(1.0),18/01/23 11:00:00,M,NSA,IS-PEL-GWH,CZ,2016-01,7276.000,
ESTAT:EI_ISEN_M(1.0),18/01/23 11:00:00,M,NSA,IS-PEL-GWH,CZ,2016-02,6763.000,
ESTAT:EI_ISEN_M(1.0),18/01/23 11:00:00,M,NSA,IS-PEL-GWH,CZ,2016-03,7490.000,
ESTAT:EI_ISEN_M(1.0),18/01/23 11:00:00,M,NSA,IS-PEL-GWH,CZ,2016-04,6593.000,
ESTAT:EI_ISEN_M(1.0),18/01/23 11:00:00,M,NSA,IS-PEL-GWH,CZ,2016-05,6430.000,
ESTAT:EI_ISEN_M(1.0),18/01/23 11:00:00,M,NSA,IS-PEL-GWH,CZ,2016-06,5789.000,
ESTAT:EI_ISEN_M(1.0),18/01/23 11:00:00,M,NSA,IS-PEL-GWH,CZ,2016-07,5727.000,
ESTAT:EI_ISEN_M(1.0),18/01/23 11:00:00,M,NSA,IS-PEL-GWH,CZ,2016-08,5564.000,
ESTAT:EI_ISEN_M(1.0),18/01/23 11:00:00,M,NSA,IS-PEL-GWH,CZ,2016-09,5397.000,
ESTAT:EI_ISEN_M(1.0),18/01/23 11:00:00,M,NSA,IS-PEL-GWH,CZ,2016-10,6367.000,
ESTAT:EI_ISEN_M(1.0),18/01/23 11:00:00,M,NSA,IS-PEL-GWH,CZ,2016-11,6834.000,
ESTAT:EI_ISEN_M(1.0),18/01/23 11:00:00,M,NSA,IS-PEL-GWH,CZ,2016-12,7143.000,
ESTAT:EI_ISEN_M(1.0),18/01/23 11:00:00,M,NSA,IS-PEL-GWH,CZ,2017-01,8078.928,
ESTAT:EI_ISEN_M(1.0),18/01/23 11:00:00,M,NSA,IS-PEL-GWH,CZ,2017-02,6951.168,
ESTAT:EI_ISEN_M(1.0),18/01/23 11:00:00,M,NSA,IS-PEL-GWH,CZ,2017-03,7385.940,
ESTAT:EI_ISEN_M(1.0),18/01/23 11:00:00,M,NSA,IS-PEL-GWH,CZ,2017-04,7322.139,
ESTAT:EI_ISEN_M(1.0),18/01/23 11:00:00,M,NSA,IS-PEL-GWH,CZ,2017-05,6305.373,
ESTAT:EI_ISEN_M(1.0),18/01/23 11:00:00,M,NSA,IS-PEL-GWH,CZ,2017-06,5414.627,
ESTAT:EI_ISEN_M(1.0),18/01/23 11:00:00,M,NSA,IS-PEL-GWH,CZ,2017-07,5046.216,
ESTAT:EI_ISEN_M(1.0),18/01/23 11:00:00,M,NSA,IS-PEL-GWH,CZ,2017-08,6065.513,
ESTAT:EI_ISEN_M(1.0),18/01/23 11:00:00,M,NSA,IS-PEL-GWH,CZ,2017-09,6691.570,
ESTAT:EI_ISEN_M(1.0),18/01/23 11:00:00,M,NSA,IS-PEL-GWH,CZ,2017-10,7143.862,
ESTAT:EI_ISEN_M(1.0),18/01/23 11:00:00,M,NSA,IS-PEL-GWH,CZ,2017-11,7629.058,
ESTAT:EI_ISEN_M(1.0),18/01/23 11:00:00,M,NSA,IS-PEL-GWH,CZ,2017-12,7031.980,
ESTAT:EI_ISEN_M(1.0),18/01/23 11:00:00,M,NSA,IS-PEL-GWH,CZ,2018-01,6972.493,
ESTAT:EI_ISEN_M(1.0),18/01/23 11:00:00,M,NSA,IS-PEL-GWH,CZ,2018-02,6615.517,
ESTAT:EI_ISEN_M(1.0),18/01/23 11:00:00,M,NSA,IS-PEL-GWH,CZ,2018-03,7883.425,
ESTAT:EI_ISEN_M(1.0),18/01/23 11:00:00,M,NSA,IS-PEL-GWH,CZ,2018-04,6229.582,
ESTAT:EI_ISEN_M(1.0),18/01/23 11:00:00,M,NSA,IS-PEL-GWH,CZ,2018-05,6592.862,
ESTAT:EI_ISEN_M(1.0),18/01/23 11:00:00,M,NSA,IS-PEL-GWH,CZ,2018-06,6180.496,
ESTAT:EI_ISEN_M(1.0),18/01/23 11:00:00,M,NSA,IS-PEL-GWH,CZ,2018-07,6160.844,
ESTAT:EI_ISEN_M(1.0),18/01/23 11:00:00,M,NSA,IS-PEL-GWH,CZ,2018-08,6279.955,
ESTAT:EI_ISEN_M(1.0),18/01/23 11:00:00,M,NSA,IS-PEL-GWH,CZ,2018-09,6617.478,
ESTAT:EI_ISEN_M(1.0),18/01/23 11:00:00,M,NSA,IS-PEL-GWH,CZ,2018-10,7258.882,
ESTAT:EI_ISEN_M(1.0),18/01/23 11:00:00,M,NSA,IS-PEL-GWH,CZ,2018-11,7520.023,
ESTAT:EI_ISEN_M(1.0),18/01/23 11:00:00,M,NSA,IS-PEL-GWH,CZ,2018-12,7656.070,
ESTAT:EI_ISEN_M(1.0),18/01/23 11:00:00,M,NSA,IS-PEL-GWH,CZ,2019-01,8000.632,
ESTAT:EI_ISEN_M(1.0),18/01/23 11:00:00,M,NSA,IS-PEL-GWH,CZ,2019-02,7237.196,
ESTAT:EI_ISEN_M(1.0),18/01/23 11:00:00,M,NSA,IS-PEL-GWH,CZ,2019-03,7003.579,
ESTAT:EI_ISEN_M(1.0),18/01/23 11:00:00,M,NSA,IS-PEL-GWH,CZ,2019-04,6421.724,
ESTAT:EI_ISEN_M(1.0),18/01/23 11:00:00,M,NSA,IS-PEL-GWH,CZ,2019-05,6686.309,
ESTAT:EI_ISEN_M(1.0),18/01/23 11:00:00,M,NSA,IS-PEL-GWH,CZ,2019-06,5725.117,
ESTAT:EI_ISEN_M(1.0),18/01/23 11:00:00,M,NSA,IS-PEL-GWH,CZ,2019-07,5318.748,
ESTAT:EI_ISEN_M(1.0),18/01/23 11:00:00,M,NSA,IS-PEL-GWH,CZ,2019-08,6056.371,
ESTAT:EI_ISEN_M(1.0),18/01/23 11:00:00,M,NSA,IS-PEL-GWH,CZ,2019-09,6524.015,
ESTAT:EI_ISEN_M(1.0),18/01/23 11:00:00,M,NSA,IS-PEL-GWH,CZ,2019-10,7484.428,
ESTAT:EI_ISEN_M(1.0),18/01/23 11:00:00,M,NSA,IS-PEL-GWH,CZ,2019-11,7321.741,
ESTAT:EI_ISEN_M(1.0),18/01/23 11:00:00,M,NSA,IS-PEL-GWH,CZ,2019-12,7353.704,
ESTAT:EI_ISEN_M(1.0),18/01/23 11:00:00,M,NSA,IS-PEL-GWH,CZ,2020-01,7530.728,
ESTAT:EI_ISEN_M(1.0),18/01/23 11:00:00,M,NSA,IS-PEL-GWH,CZ,2020-02,6713.539,
ESTAT:EI_ISEN_M(1.0),18/01/23 11:00:00,M,NSA,IS-PEL-GWH,CZ,2020-03,6500.078,
ESTAT:EI_ISEN_M(1.0),18/01/23 11:00:00,M,NSA,IS-PEL-GWH,CZ,2020-04,5249.529,
ESTAT:EI_ISEN_M(1.0),18/01/23 11:00:00,M,NSA,IS-PEL-GWH,CZ,2020-05,5657.180,
ESTAT:EI_ISEN_M(1.0),18/01/23 11:00:00,M,NSA,IS-PEL-GWH,CZ,2020-06,5719.188,
ESTAT:EI_ISEN_M(1.0),18/01/23 11:00:00,M,NSA,IS-PEL-GWH,CZ,2020-07,5416.935,
ESTAT:EI_ISEN_M(1.0),18/01/23 11:00:00,M,NSA,IS-PEL-GWH,CZ,2020-08,6138.696,
ESTAT:EI_ISEN_M(1.0),18/01/23 11:00:00,M,NSA,IS-PEL-GWH,CZ,2020-09,6150.818,
ESTAT:EI_ISEN_M(1.0),18/01/23 11:00:00,M,NSA,IS-PEL-GWH,CZ,2020-10,6580.445,
ESTAT:EI_ISEN_M(1.0),18/01/23 11:00:00,M,NSA,IS-PEL-GWH,CZ,2020-11,7210.405,
ESTAT:EI_ISEN_M(1.0),18/01/23 11:00:00,M,NSA,IS-PEL-GWH,CZ,2020-12,7247.665,
ESTAT:EI_ISEN_M(1.0),18/01/23 11:00:00,M,NSA,IS-PEL-GWH,CZ,2021-01,7729.245,
ESTAT:EI_ISEN_M(1.0),18/01/23 11:00:00,M,NSA,IS-PEL-GWH,CZ,2021-02,6781.616,
ESTAT:EI_ISEN_M(1.0),18/01/23 11:00:00,M,NSA,IS-PEL-GWH,CZ,2021-03,7027.446,
ESTAT:EI_ISEN_M(1.0),18/01/23 11:00:00,M,NSA,IS-PEL-GWH,CZ,2021-04,6037.159,
ESTAT:EI_ISEN_M(1.0),18/01/23 11:00:00,M,NSA,IS-PEL-GWH,CZ,2021-05,5474.806,
ESTAT:EI_ISEN_M(1.0),18/01/23 11:00:00,M,NSA,IS-PEL-GWH,CZ,2021-06,5569.260,
ESTAT:EI_ISEN_M(1.0),18/01/23 11:00:00,M,NSA,IS-PEL-GWH,CZ,2021-07,5741.308,
ESTAT:EI_ISEN_M(1.0),18/01/23 11:00:00,M,NSA,IS-PEL-GWH,CZ,2021-08,5703.436,
ESTAT:EI_ISEN_M(1.0),18/01/23 11:00:00,M,NSA,IS-PEL-GWH,CZ,2021-09,6317.183,
ESTAT:EI_ISEN_M(1.0),18/01/23 11:00:00,M,NSA,IS-PEL-GWH,CZ,2021-10,7460.261,
ESTAT:EI_ISEN_M(1.0),18/01/23 11:00:00,M,NSA,IS-PEL-GWH,CZ,2021-11,7725.228,
ESTAT:EI_ISEN_M(1.0),18/01/23 11:00:00,M,NSA,IS-PEL-GWH,CZ,2021-12,7729.237,
ESTAT:EI_ISEN_M(1.0),18/01/23 11:00:00,M,NSA,IS-PEL-GWH,CZ,2022-01,7559.423,
ESTAT:EI_ISEN_M(1.0),18/01/23 11:00:00,M,NSA,IS-PEL-GWH,CZ,2022-02,6467.758,
ESTAT:EI_ISEN_M(1.0),18/01/23 11:00:00,M,NSA,IS-PEL-GWH,CZ,2022-03,7575.091,
ESTAT:EI_ISEN_M(1.0),18/01/23 11:00:00,M,NSA,IS-PEL-GWH,CZ,2022-04,6023.628,
ESTAT:EI_ISEN_M(1.0),18/01/23 11:00:00,M,NSA,IS-PEL-GWH,CZ,2022-05,5642.074,
